Gmt time,Open,High,Low,Close,Volume
01.01.2016 00:00:00.000,9.61489,9.61489,9.61489,9.61489,0
02.01.2016 00:00:00.000,9.61489,9.61489,9.61489,9.61489,0
03.01.2016 00:00:00.000,9.60486,9.61947,9.59016,9.59166,1099.58
04.01.2016 00:00:00.000,9.59216,9.68377,9.58276,9.62220,63711.0508
05.01.2016 00:00:00.000,9.62347,9.63899,9.56609,9.58026,63812.6719
06.01.2016 00:00:00.000,9.58036,9.67647,9.55892,9.64446,54554.3984
07.01.2016 00:00:00.000,9.64446,9.73007,9.64237,9.71166,64957.0703
08.01.2016 00:00:00.000,9.71176,9.72013,9.64526,9.70080,78451.6328
09.01.2016 00:00:00.000,9.70080,9.70080,9.70080,9.70080,0
10.01.2016 00:00:00.000,9.70590,9.72003,9.68316,9.71701,2093.0601
11.01.2016 00:00:00.000,9.71702,9.74171,9.64816,9.71246,82613.1484
12.01.2016 00:00:00.000,9.71216,9.74892,9.59949,9.62906,97212.2109
13.01.2016 00:00:00.000,9.62906,9.63573,9.53435,9.60986,99584.9375
14.01.2016 00:00:00.000,9.61036,9.66077,9.51147,9.52365,106242.5
15.01.2016 00:00:00.000,9.52271,9.69283,9.51826,9.63966,87407.1875
16.01.2016 00:00:00.000,9.63966,9.63966,9.63966,9.63966,0
17.01.2016 00:00:00.000,9.67296,9.69051,9.64049,9.67436,1641.62
18.01.2016 00:00:00.000,9.67436,9.71308,9.63776,9.69796,53667.6602
19.01.2016 00:00:00.000,9.69830,9.70726,9.57996,9.61912,109720.6328
20.01.2016 00:00:00.000,9.61920,9.72346,9.61796,9.65896,89282.6016
21.01.2016 00:00:00.000,9.66106,9.74106,9.52847,9.54884,116520.4063
22.01.2016 00:00:00.000,9.54821,9.55458,9.43285,9.44926,75290.7813
23.01.2016 00:00:00.000,9.44926,9.44926,9.44926,9.44926,0
24.01.2016 00:00:00.000,9.44996,9.45027,9.42941,9.44106,2091.6699
25.01.2016 00:00:00.000,9.44186,9.51828,9.42426,9.51001,91160.2891
26.01.2016 00:00:00.000,9.51078,9.53343,9.41167,9.45766,95625.6875
27.01.2016 00:00:00.000,9.45766,9.49654,9.40328,9.44346,112259.5391
28.01.2016 00:00:00.000,9.44352,9.47627,9.39370,9.42910,101189.2266
29.01.2016 00:00:00.000,9.42911,9.49915,9.38016,9.40486,94988.9531
30.01.2016 00:00:00.000,9.40486,9.40486,9.40486,9.40486,0
31.01.2016 00:00:00.000,9.41047,9.41057,9.40586,9.40835,818.15
01.02.2016 00:00:00.000,9.40856,9.50053,9.38016,9.46804,101379.1094
02.02.2016 00:00:00.000,9.46742,9.55945,9.46552,9.53066,99432.2266
03.02.2016 00:00:00.000,9.53162,9.58240,9.47053,9.51057,94253.0234
04.02.2016 00:00:00.000,9.51056,9.54820,9.45496,9.52296,92377.1484
05.02.2016 00:00:00.000,9.52266,9.59686,9.50644,9.58726,81758.6719
06.02.2016 00:00:00.000,9.58726,9.58726,9.58726,9.58726,0
07.02.2016 00:00:00.000,9.54535,9.55788,9.54508,9.55145,650.28
08.02.2016 00:00:00.000,9.55427,9.63006,9.52816,9.61831,101611.7578
09.02.2016 00:00:00.000,9.61813,9.72186,9.59976,9.69966,117025.2031
10.02.2016 00:00:00.000,9.69985,9.70003,9.54316,9.61316,111930.7734
11.02.2016 00:00:00.000,9.61236,9.75056,9.61006,9.69562,110367.1797
12.02.2016 00:00:00.000,9.69580,9.70766,9.64226,9.67175,94285.3984
13.02.2016 00:00:00.000,9.67175,9.67175,9.67175,9.67175,0
14.02.2016 00:00:00.000,9.67241,9.68546,9.64820,9.65376,1173.73
15.02.2016 00:00:00.000,9.65056,9.66836,9.61696,9.62726,61508.5195
16.02.2016 00:00:00.000,9.62706,9.64730,9.57916,9.61896,85058.4609
17.02.2016 00:00:00.000,9.61896,9.65056,9.50276,9.51436,114991.25
18.02.2016 00:00:00.000,9.51436,9.55390,9.49879,9.54707,104277.7969
19.02.2016 00:00:00.000,9.54747,9.56696,9.50025,9.52837,99071.7813
20.02.2016 00:00:00.000,9.52837,9.52837,9.52837,9.52837,0
21.02.2016 00:00:00.000,9.53997,9.54896,9.52956,9.53206,1784.9
22.02.2016 00:00:00.000,9.53296,9.54040,9.47714,9.49636,74330.75
23.02.2016 00:00:00.000,9.49636,9.51266,9.44480,9.48506,99102.4375
24.02.2016 00:00:00.000,9.48506,9.62247,9.45994,9.55346,135737.6719
25.02.2016 00:00:00.000,9.55266,9.57546,9.50806,9.50986,99979.8438
26.02.2016 00:00:00.000,9.50986,9.54222,9.44826,9.50714,99543.1797
27.02.2016 00:00:00.000,9.50714,9.50714,9.50714,9.50714,0
28.02.2016 00:00:00.000,9.50106,9.51146,9.48856,9.50227,1775.04
29.02.2016 00:00:00.000,9.50228,9.52416,9.44700,9.46466,91569.5625
01.03.2016 00:00:00.000,9.46465,9.47027,9.38266,9.40266,115875.7578
02.03.2016 00:00:00.000,9.40326,9.45049,9.38126,9.41756,85078.9766
03.03.2016 00:00:00.000,9.41756,9.44726,9.39489,9.40036,85570.8203
04.03.2016 00:00:00.000,9.40036,9.42939,9.33255,9.33706,101547.3516
05.03.2016 00:00:00.000,9.33706,9.33706,9.33706,9.33706,0
06.03.2016 00:00:00.000,9.34426,9.35246,9.33826,9.34151,676.64
07.03.2016 00:00:00.000,9.34150,9.37294,9.31806,9.37086,109518.2734
08.03.2016 00:00:00.000,9.37066,9.47076,9.36086,9.43026,88661.5469
09.03.2016 00:00:00.000,9.43036,9.43324,9.36318,9.37746,102880
10.03.2016 00:00:00.000,9.37746,9.57294,9.27862,9.52106,121767.3203
11.03.2016 00:00:00.000,9.52087,9.52486,9.38020,9.38816,105394.8438
12.03.2016 00:00:00.000,9.38816,9.38816,9.38816,9.38816,0
13.03.2016 00:00:00.000,9.39356,9.42603,9.38226,9.39786,5108.6802
14.03.2016 00:00:00.000,9.39786,9.43322,9.37966,9.41256,75803.25
15.03.2016 00:00:00.000,9.41256,9.52506,9.40776,9.50426,103478.8594
16.03.2016 00:00:00.000,9.50406,9.53056,9.48375,9.48886,92807.6875
17.03.2016 00:00:00.000,9.48906,9.51996,9.37425,9.41946,113751.7969
18.03.2016 00:00:00.000,9.41996,9.46706,9.37126,9.46404,82983.1719
19.03.2016 00:00:00.000,9.46404,9.46404,9.46404,9.46404,0
20.03.2016 00:00:00.000,9.44946,9.45667,9.44626,9.45006,576.5
21.03.2016 00:00:00.000,9.44967,9.47580,9.41965,9.45817,88017.4531
22.03.2016 00:00:00.000,9.45866,9.48938,9.41449,9.43216,82065.1875
23.03.2016 00:00:00.000,9.43226,9.49195,9.41376,9.48386,72449.7734
24.03.2016 00:00:00.000,9.48316,9.50163,9.47105,9.48346,73503.8906
25.03.2016 00:00:00.000,9.48346,9.51406,9.46027,9.49986,25016.3906
26.03.2016 00:00:00.000,9.49986,9.49986,9.49986,9.49986,0
27.03.2016 00:00:00.000,9.49060,9.49715,9.46746,9.47427,7390.4902
28.03.2016 00:00:00.000,9.47406,9.49966,9.42580,9.44506,53967.7695
29.03.2016 00:00:00.000,9.44486,9.50446,9.44346,9.47926,63311.8008
30.03.2016 00:00:00.000,9.47916,9.48036,9.40981,9.42116,74803.7891
31.03.2016 00:00:00.000,9.42116,9.46109,9.39605,9.41916,74452.9531
01.04.2016 00:00:00.000,9.41906,9.48866,9.39525,9.48806,69319.7578
02.04.2016 00:00:00.000,9.48806,9.48806,9.48806,9.48806,0
03.04.2016 00:00:00.000,9.47706,9.48127,9.47157,9.47776,3021.6599
04.04.2016 00:00:00.000,9.47677,9.49356,9.43523,9.49176,72741.1328
05.04.2016 00:00:00.000,9.49176,9.51410,9.47314,9.49090,73838.4219
06.04.2016 00:00:00.000,9.49091,9.51078,9.45304,9.48696,79254.0781
07.04.2016 00:00:00.000,9.48606,9.49403,9.43274,9.47736,74817.2266
08.04.2016 00:00:00.000,9.47606,9.47606,9.35816,9.39896,66261.6563
09.04.2016 00:00:00.000,9.39896,9.39896,9.39896,9.39896,0
10.04.2016 00:00:00.000,9.41066,9.41067,9.38285,9.38486,2418.4099
11.04.2016 00:00:00.000,9.38486,9.40486,9.34010,9.35716,67188.1719
12.04.2016 00:00:00.000,9.35716,9.36836,9.29330,9.30746,85334.9688
13.04.2016 00:00:00.000,9.30736,9.33309,9.27369,9.28866,90455.1406
14.04.2016 00:00:00.000,9.28866,9.33002,9.25403,9.28066,76268.4688
15.04.2016 00:00:00.000,9.28086,9.32519,9.26233,9.32011,69012.5391
16.04.2016 00:00:00.000,9.32011,9.32011,9.32011,9.32011,0
17.04.2016 00:00:00.000,9.38416,9.39953,9.37956,9.39605,5879.1899
18.04.2016 00:00:00.000,9.39611,9.39943,9.28066,9.29305,86835.0078
19.04.2016 00:00:00.000,9.29305,9.29656,9.21514,9.24243,81255.3984
20.04.2016 00:00:00.000,9.24199,9.26976,9.15759,9.17113,95613.8672
21.04.2016 00:00:00.000,9.17113,9.27465,9.16234,9.26315,93523.2422
22.04.2016 00:00:00.000,9.26313,9.27390,9.22197,9.26216,98479.8984
23.04.2016 00:00:00.000,9.26216,9.26216,9.26216,9.26216,0
24.04.2016 00:00:00.000,9.25496,9.26307,9.24386,9.25380,7341.4102
25.04.2016 00:00:00.000,9.25380,9.27946,9.21545,9.24836,87944.6406
