Gmt time,Open,High,Low,Close,Volume
01.01.2016 00:00:00.000,1.08835,1.08835,1.08835,1.08835,0
02.01.2016 00:00:00.000,1.08835,1.08835,1.08835,1.08835,0
03.01.2016 00:00:00.000,1.08879,1.08879,1.08474,1.08497,2872.3101
04.01.2016 00:00:00.000,1.08503,1.09015,1.08369,1.08541,84514.0234
05.01.2016 00:00:00.000,1.08541,1.08797,1.08355,1.08449,83236.6406
06.01.2016 00:00:00.000,1.08452,1.08706,1.08278,1.08592,93259.6406
07.01.2016 00:00:00.000,1.08592,1.08852,1.08423,1.08601,101962.0781
08.01.2016 00:00:00.000,1.08601,1.08854,1.08432,1.08746,94690.3906
09.01.2016 00:00:00.000,1.08746,1.08746,1.08746,1.08746,0
10.01.2016 00:00:00.000,1.08718,1.08861,1.08402,1.08564,7614.75
11.01.2016 00:00:00.000,1.08562,1.08840,1.08450,1.08757,81308.3438
12.01.2016 00:00:00.000,1.08757,1.08890,1.08439,1.08781,87590.4063
13.01.2016 00:00:00.000,1.08781,1.09551,1.08704,1.09533,96507.7109
14.01.2016 00:00:00.000,1.09532,1.09827,1.09142,1.09172,108498.75
15.01.2016 00:00:00.000,1.09172,1.09623,1.09157,1.09298,110025.5234
16.01.2016 00:00:00.000,1.09298,1.09298,1.09298,1.09298,0
17.01.2016 00:00:00.000,1.09499,1.09499,1.09297,1.09406,3541.51
18.01.2016 00:00:00.000,1.09406,1.09632,1.09360,1.09495,65070.8711
19.01.2016 00:00:00.000,1.09494,1.09661,1.09129,1.09486,94529.4922
20.01.2016 00:00:00.000,1.09488,1.09794,1.09087,1.09399,120451.2734
21.01.2016 00:00:00.000,1.09400,1.09744,1.09186,1.09462,143716.6563
22.01.2016 00:00:00.000,1.09463,1.09876,1.09237,1.09776,98798.0078
23.01.2016 00:00:00.000,1.09776,1.09776,1.09776,1.09776,0
24.01.2016 00:00:00.000,1.09709,1.09777,1.09651,1.09755,2070.3899
25.01.2016 00:00:00.000,1.09756,1.10067,1.09584,1.09896,90576.9219
26.01.2016 00:00:00.000,1.09896,1.10607,1.09889,1.10489,90710.4375
27.01.2016 00:00:00.000,1.10489,1.10809,1.10302,1.10616,103723.9063
28.01.2016 00:00:00.000,1.10616,1.11074,1.10465,1.10902,102847.25
29.01.2016 00:00:00.000,1.10904,1.11660,1.10587,1.10861,126694.8203
30.01.2016 00:00:00.000,1.10861,1.10861,1.10861,1.10861,0
31.01.2016 00:00:00.000,1.10741,1.10951,1.10726,1.10927,2496.73
01.02.2016 00:00:00.000,1.10929,1.11172,1.10770,1.11105,92917.8984
02.02.2016 00:00:00.000,1.11105,1.11601,1.11020,1.11255,94163.2109
