Gmt time,Open,High,Low,Close,Volume
01.01.2016 00:00:00.000,177.351,177.351,177.351,177.351,0
02.01.2016 00:00:00.000,177.351,177.351,177.351,177.351,0
03.01.2016 00:00:00.000,177.188,177.372,177.168,177.307,6309.9502
04.01.2016 00:00:00.000,177.311,177.386,174.979,175.777,192648.9844
05.01.2016 00:00:00.000,175.777,176.175,174.099,174.798,196568.75
06.01.2016 00:00:00.000,174.798,174.845,173.118,173.534,223604.75
07.01.2016 00:00:00.000,173.539,173.777,170.766,171.867,256714.4219
08.01.2016 00:00:00.000,171.876,173.388,170.204,170.305,228468.5313
09.01.2016 00:00:00.000,170.305,170.305,170.305,170.305,0
10.01.2016 00:00:00.000,170.361,170.361,169.377,170.047,15244.6699
11.01.2016 00:00:00.000,170.049,172.285,169.806,171.161,233347.2188
12.01.2016 00:00:00.000,171.161,171.715,169.177,170.114,247675.0156
13.01.2016 00:00:00.000,170.114,171.304,169.093,169.217,236777.375
14.01.2016 00:00:00.000,169.213,170.590,168.849,170.539,260471.8125
15.01.2016 00:00:00.000,170.538,170.583,166.261,166.868,272206.625
16.01.2016 00:00:00.000,166.868,166.868,166.868,166.868,0
17.01.2016 00:00:00.000,166.626,167.078,166.485,167.004,9929.04
18.01.2016 00:00:00.000,167.008,168.162,166.776,167.328,204501.1563
19.01.2016 00:00:00.000,167.329,169.116,166.349,166.713,247318.7344
20.01.2016 00:00:00.000,166.710,166.710,163.993,166.412,310652.25
21.01.2016 00:00:00.000,166.417,167.787,164.469,167.776,341576.3438
22.01.2016 00:00:00.000,167.775,170.373,167.095,169.491,260274.3125
23.01.2016 00:00:00.000,169.491,169.491,169.491,169.491,0
24.01.2016 00:00:00.000,169.365,169.524,169.006,169.006,8190.3901
25.01.2016 00:00:00.000,169.004,170.023,168.322,168.391,242818.5469
26.01.2016 00:00:00.000,168.391,170.283,166.989,169.804,241829.3125
27.01.2016 00:00:00.000,169.805,170.038,168.578,168.776,254088.7188
28.01.2016 00:00:00.000,168.779,171.157,168.698,170.773,243566.3281
29.01.2016 00:00:00.000,170.780,174.186,170.105,172.559,275577.375
30.01.2016 00:00:00.000,172.559,172.559,172.559,172.559,0
31.01.2016 00:00:00.000,172.942,172.942,172.637,172.871,8479.1104
01.02.2016 00:00:00.000,172.871,175.027,172.439,174.341,238824.3906
02.02.2016 00:00:00.000,174.340,174.579,172.485,172.676,251499.4063
03.02.2016 00:00:00.000,172.676,173.773,171.066,172.363,310780.7188
04.02.2016 00:00:00.000,172.360,172.489,170.050,170.372,309816.0625
05.02.2016 00:00:00.000,170.373,170.551,168.993,169.503,256199.6875
06.02.2016 00:00:00.000,169.503,169.503,169.503,169.503,0
07.02.2016 00:00:00.000,169.421,169.741,169.397,169.698,13397.0596
08.02.2016 00:00:00.000,169.699,170.646,165.982,166.974,294172.8438
09.02.2016 00:00:00.000,166.973,167.155,164.565,166.597,371078.5625
10.02.2016 00:00:00.000,166.594,167.648,164.379,164.467,366078.0938
11.02.2016 00:00:00.000,164.467,164.911,159.834,162.898,390272.0313
12.02.2016 00:00:00.000,162.893,164.793,161.703,164.335,320491.0938
13.02.2016 00:00:00.000,164.335,164.335,164.335,164.335,0
14.02.2016 00:00:00.000,164.486,165.108,164.277,165.074,12821.29
15.02.2016 00:00:00.000,165.068,165.770,164.390,165.300,238437.875
16.02.2016 00:00:00.000,165.300,166.098,162.456,163.254,269379.375
17.02.2016 00:00:00.000,163.254,163.897,161.584,163.248,291556.2188
18.02.2016 00:00:00.000,163.256,163.980,162.062,162.296,251270.2344
19.02.2016 00:00:00.000,162.296,162.361,160.745,162.242,249878.2188
20.02.2016 00:00:00.000,162.242,162.242,162.242,162.242,0
21.02.2016 00:00:00.000,160.642,161.147,160.379,160.505,11858.8301
22.02.2016 00:00:00.000,160.507,161.574,159.147,159.834,235860.625
23.02.2016 00:00:00.000,159.834,159.898,156.724,156.747,250730.5156
24.02.2016 00:00:00.000,156.748,157.328,154.732,156.115,274864.0313
25.02.2016 00:00:00.000,156.114,158.048,155.796,158.048,257224.7656
26.02.2016 00:00:00.000,158.042,158.574,157.221,158.169,233881.4063
27.02.2016 00:00:00.000,158.169,158.169,158.169,158.169,0
28.02.2016 00:00:00.000,157.987,158.040,157.434,157.648,11885.0596
29.02.2016 00:00:00.000,157.649,157.727,156.215,156.573,265358.5938
01.03.2016 00:00:00.000,156.580,159.535,156.241,159.036,249608.375
02.03.2016 00:00:00.000,159.036,160.584,158.756,159.790,256642.875
03.03.2016 00:00:00.000,159.791,161.309,159.676,161.133,253633.7344
04.03.2016 00:00:00.000,161.133,162.456,160.445,161.913,254974.9844
05.03.2016 00:00:00.000,161.913,161.913,161.913,161.913,0
