Gmt time,Open,High,Low,Close,Volume
01.01.2016 00:00:00.000,6.56947,6.56947,6.56947,6.56947,0
02.01.2016 00:00:00.000,6.56947,6.56947,6.56947,6.56947,0
03.01.2016 00:00:00.000,6.57369,6.58000,6.57264,6.57964,1086.15
04.01.2016 00:00:00.000,6.57963,6.63529,6.57955,6.63013,64631.3086
05.01.2016 00:00:00.000,6.63013,6.65510,6.62726,6.64690,85964.4922
06.01.2016 00:00:00.000,6.64657,6.73263,6.63717,6.70519,107755.8438
07.01.2016 00:00:00.000,6.70520,6.76041,6.66436,6.68260,122730.9688
08.01.2016 00:00:00.000,6.68165,6.69280,6.65359,6.68537,86146.2734
09.01.2016 00:00:00.000,6.68537,6.68537,6.68537,6.68537,0
10.01.2016 00:00:00.000,6.68920,6.69792,6.68813,6.69781,183.52
11.01.2016 00:00:00.000,6.69903,6.70833,6.58469,6.60702,83948.0938
12.01.2016 00:00:00.000,6.60647,6.60844,6.56679,6.58210,112850.1172
13.01.2016 00:00:00.000,6.58209,6.58219,6.56079,6.57993,119172.6172
14.01.2016 00:00:00.000,6.57993,6.62587,6.57843,6.60002,127241.5
15.01.2016 00:00:00.000,6.60002,6.62090,6.59921,6.61672,127164.9219
16.01.2016 00:00:00.000,6.61672,6.61672,6.61672,6.61672,0
17.01.2016 00:00:00.000,6.60221,6.60221,6.59536,6.59789,2779.3601
18.01.2016 00:00:00.000,6.59769,6.60006,6.57340,6.58799,130967.5469
19.01.2016 00:00:00.000,6.58800,6.60940,6.58799,6.59419,143773.2188
20.01.2016 00:00:00.000,6.59419,6.61343,6.59269,6.60466,115680.0469
21.01.2016 00:00:00.000,6.60465,6.61961,6.60068,6.60515,94724.6875
22.01.2016 00:00:00.000,6.60423,6.61710,6.60249,6.61689,111686.9609
23.01.2016 00:00:00.000,6.61689,6.61689,6.61689,6.61689,0
24.01.2016 00:00:00.000,6.61041,6.61420,6.61016,6.61419,246.75
25.01.2016 00:00:00.000,6.61420,6.61902,6.60389,6.61040,151647.6406
26.01.2016 00:00:00.000,6.61040,6.62060,6.60778,6.61410,146614.1406
27.01.2016 00:00:00.000,6.61400,6.62014,6.60599,6.61723,134047.7656
28.01.2016 00:00:00.000,6.61702,6.61790,6.60919,6.61674,98796.5469
29.01.2016 00:00:00.000,6.61674,6.63249,6.59209,6.59592,125269.8984
30.01.2016 00:00:00.000,6.59592,6.59592,6.59592,6.59592,0
31.01.2016 00:00:00.000,6.59695,6.59990,6.59423,6.59903,4700.1099
01.02.2016 00:00:00.000,6.59923,6.62315,6.59668,6.61570,142969.4531
02.02.2016 00:00:00.000,6.61569,6.63070,6.61389,6.62890,122412.6094
03.02.2016 00:00:00.000,6.62889,6.65160,6.59869,6.61069,131266.4375
04.02.2016 00:00:00.000,6.61070,6.61914,6.56251,6.57447,107629.2813
05.02.2016 00:00:00.000,6.57447,6.58509,6.55814,6.57003,134717.2813
06.02.2016 00:00:00.000,6.57003,6.57003,6.57003,6.57003,0
07.02.2016 00:00:00.000,6.58039,6.58069,6.58039,6.58069,3
08.02.2016 00:00:00.000,6.57844,6.58423,6.56928,6.57386,129975.2188
09.02.2016 00:00:00.000,6.57999,6.58342,6.56389,6.56794,53520.1211
10.02.2016 00:00:00.000,6.56749,6.56807,6.52823,6.54509,74119.4219
11.02.2016 00:00:00.000,6.54510,6.55160,6.52674,6.53409,143005.8125
12.02.2016 00:00:00.000,6.53510,6.54919,6.49969,6.51040,168500.1563
13.02.2016 00:00:00.000,6.51040,6.51040,6.51040,6.51040,0
14.02.2016 00:00:00.000,6.51240,6.51840,6.51049,6.51120,935.05
15.02.2016 00:00:00.000,6.51120,6.53629,6.48717,6.50362,135498.1563
16.02.2016 00:00:00.000,6.50358,6.52701,6.49979,6.51980,116492.9922
17.02.2016 00:00:00.000,6.51980,6.53820,6.51980,6.53229,100902.1797
18.02.2016 00:00:00.000,6.52841,6.53053,6.51699,6.52523,78650.2188
19.02.2016 00:00:00.000,6.52377,6.53010,6.52254,6.52720,71234.8125
20.02.2016 00:00:00.000,6.52720,6.52720,6.52720,6.52720,0
21.02.2016 00:00:00.000,6.53112,6.53112,6.52969,6.52969,6160.75
22.02.2016 00:00:00.000,6.52970,6.53121,6.52149,6.52695,105836.3203
23.02.2016 00:00:00.000,6.52697,6.53839,6.52675,6.53719,99929.6875
24.02.2016 00:00:00.000,6.53720,6.54400,6.53238,6.54010,101311.8281
25.02.2016 00:00:00.000,6.54010,6.54609,6.53399,6.53661,70928.8203
26.02.2016 00:00:00.000,6.53669,6.54879,6.53219,6.54860,79475.3281
27.02.2016 00:00:00.000,6.54860,6.54860,6.54860,6.54860,0
28.02.2016 00:00:00.000,6.54724,6.55056,6.54724,6.54932,547.28
29.02.2016 00:00:00.000,6.54919,6.55970,6.54703,6.55499,92706.7734
01.03.2016 00:00:00.000,6.55509,6.55670,6.54049,6.55069,110271.8281
02.03.2016 00:00:00.000,6.55069,6.55619,6.54668,6.54954,65783.1875
03.03.2016 00:00:00.000,6.54954,6.54955,6.52099,6.52629,74681.2031
04.03.2016 00:00:00.000,6.52628,6.53049,6.50058,6.50420,81386.0938
05.03.2016 00:00:00.000,6.50420,6.50420,6.50420,6.50420,0
06.03.2016 00:00:00.000,6.50439,6.50538,6.50439,6.50460,494.77
07.03.2016 00:00:00.000,6.50460,6.52498,6.49769,6.50915,73306.0938
08.03.2016 00:00:00.000,6.51089,6.51502,6.50649,6.51098,75272.9688
09.03.2016 00:00:00.000,6.51098,6.52005,6.50789,6.51420,58368.4297
10.03.2016 00:00:00.000,6.51420,6.52740,6.50234,6.50574,67582.2266
11.03.2016 00:00:00.000,6.50627,6.50697,6.47299,6.48388,80078.3203
12.03.2016 00:00:00.000,6.48388,6.48388,6.48388,6.48388,0
13.03.2016 00:00:00.000,6.48810,6.48810,6.48786,6.48799,522.25
14.03.2016 00:00:00.000,6.48800,6.49867,6.48169,6.49761,79608.8281
15.03.2016 00:00:00.000,6.49763,6.51310,6.49559,6.50937,61156.4805
16.03.2016 00:00:00.000,6.51120,6.52583,6.48069,6.48870,72187.8203
17.03.2016 00:00:00.000,6.48870,6.49920,6.44998,6.46499,89269.4609
18.03.2016 00:00:00.000,6.46500,6.47862,6.44069,6.46660,72174.6406
19.03.2016 00:00:00.000,6.46660,6.46660,6.46660,6.46660,0
20.03.2016 00:00:00.000,6.46713,6.47074,6.46659,6.47072,3421.25
21.03.2016 00:00:00.000,6.47069,6.48735,6.47053,6.48699,71316.9688
22.03.2016 00:00:00.000,6.48699,6.49800,6.48572,6.49490,72895.5469
23.03.2016 00:00:00.000,6.49490,6.51011,6.48940,6.50829,63651.3398
24.03.2016 00:00:00.000,6.50830,6.52500,6.50799,6.52159,61567.2383
25.03.2016 00:00:00.000,6.52159,6.52980,6.52101,6.52759,38434.5898
26.03.2016 00:00:00.000,6.52759,6.52759,6.52759,6.52759,0
27.03.2016 00:00:00.000,6.52686,6.52939,6.52646,6.52879,5335.71
28.03.2016 00:00:00.000,6.52882,6.52960,6.51598,6.51789,54678
29.03.2016 00:00:00.000,6.51790,6.51911,6.48854,6.48949,77573.7266
30.03.2016 00:00:00.000,6.48950,6.49700,6.47322,6.47799,73468.6094
31.03.2016 00:00:00.000,6.47800,6.48110,6.45741,6.46460,64666.9414
01.04.2016 00:00:00.000,6.46459,6.48473,6.46235,6.47289,71601.8516
02.04.2016 00:00:00.000,6.47289,6.47289,6.47289,6.47289,0
03.04.2016 00:00:00.000,6.47289,6.47289,6.47289,6.47289,0
04.04.2016 00:00:00.000,6.46980,6.48314,6.46709,6.47658,108296.7266
05.04.2016 00:00:00.000,6.47693,6.48728,6.47379,6.48449,71652.4688
06.04.2016 00:00:00.000,6.48449,6.49422,6.47901,6.47950,75218.7031
07.04.2016 00:00:00.000,6.47949,6.49120,6.47500,6.48606,85776.2109
08.04.2016 00:00:00.000,6.48606,6.49380,6.47899,6.47980,60129.8711
09.04.2016 00:00:00.000,6.47980,6.47980,6.47980,6.47980,0
10.04.2016 00:00:00.000,6.48179,6.48620,6.48179,6.48504,6063.5
11.04.2016 00:00:00.000,6.48519,6.48519,6.46841,6.47240,74171.6172
12.04.2016 00:00:00.000,6.47240,6.48620,6.46850,6.47750,81248.4766
13.04.2016 00:00:00.000,6.47750,6.48762,6.47137,6.48758,73027.1875
14.04.2016 00:00:00.000,6.48758,6.50100,6.48679,6.49300,77074.3203
15.04.2016 00:00:00.000,6.49299,6.49911,6.48149,6.48404,64051
16.04.2016 00:00:00.000,6.48404,6.48404,6.48404,6.48404,0
17.04.2016 00:00:00.000,6.49191,6.49191,6.48925,6.49119,5171.4902
18.04.2016 00:00:00.000,6.49119,6.49203,6.48144,6.48269,54017.1992
19.04.2016 00:00:00.000,6.48270,6.48587,6.46799,6.47124,59447.8516
20.04.2016 00:00:00.000,6.47124,6.48700,6.46929,6.48340,66779.4219
21.04.2016 00:00:00.000,6.48339,6.49010,6.47655,6.49010,72624.9531
22.04.2016 00:00:00.000,6.49010,6.50820,6.48386,6.50820,56660.4883
23.04.2016 00:00:00.000,6.50820,6.50820,6.50820,6.50820,0
24.04.2016 00:00:00.000,6.50820,6.50820,6.50820,6.50820,0
25.04.2016 00:00:00.000,6.50740,6.51723,6.50411,6.50587,54012.4609
26.04.2016 00:00:00.000,6.50609,6.50943,6.49749,6.50392,62006.2891
27.04.2016 00:00:00.000,6.50410,6.51509,6.49669,6.50610,60521.4219
28.04.2016 00:00:00.000,6.50607,6.51586,6.48115,6.48641,67787.7969
29.04.2016 00:00:00.000,6.48650,6.49294,6.47554,6.48729,76101.1406
30.04.2016 00:00:00.000,6.48729,6.48729,6.48729,6.48729,0
01.05.2016 00:00:00.000,6.48729,6.48729,6.48729,6.48729,0
02.05.2016 00:00:00.000,6.48807,6.48807,6.47852,6.47920,68575.2734
03.05.2016 00:00:00.000,6.47919,6.50648,6.47482,6.50392,58002.3789
04.05.2016 00:00:00.000,6.50392,6.52105,6.50118,6.51719,61805.4102
05.05.2016 00:00:00.000,6.51720,6.52199,6.50930,6.52129,54800.8516
06.05.2016 00:00:00.000,6.52145,6.52405,6.50876,6.51878,52949.1484
07.05.2016 00:00:00.000,6.51878,6.51878,6.51878,6.51878,0
08.05.2016 00:00:00.000,6.51511,6.51992,6.51465,6.51639,4303.8901
09.05.2016 00:00:00.000,6.51640,6.54340,6.51062,6.54123,69173.7734
10.05.2016 00:00:00.000,6.54117,6.54510,6.53477,6.53692,48088.7305
11.05.2016 00:00:00.000,6.53691,6.53946,6.52606,6.52809,36316.4883
12.05.2016 00:00:00.000,6.52801,6.55124,6.52620,6.54909,61470.25
13.05.2016 00:00:00.000,6.54910,6.55984,6.53883,6.55483,64765.5781
14.05.2016 00:00:00.000,6.55483,6.55483,6.55483,6.55483,0
15.05.2016 00:00:00.000,6.55891,6.55960,6.55760,6.55859,12027.5498
16.05.2016 00:00:00.000,6.55860,6.56000,6.54328,6.54757,49931.4688
17.05.2016 00:00:00.000,6.54757,6.55114,6.53802,6.54960,64931.1797
18.05.2016 00:00:00.000,6.54960,6.58097,6.54461,6.57830,61795.1094
19.05.2016 00:00:00.000,6.57829,6.57830,6.55848,6.56389,61134.2109
20.05.2016 00:00:00.000,6.56389,6.56699,6.55406,6.56321,44991
21.05.2016 00:00:00.000,6.56321,6.56321,6.56321,6.56321,0
22.05.2016 00:00:00.000,6.56538,6.56538,6.55939,6.56150,11931.75
23.05.2016 00:00:00.000,6.56149,6.56678,6.55645,6.56270,63029.1094
24.05.2016 00:00:00.000,6.56269,6.56973,6.56112,6.56850,48337.3398
25.05.2016 00:00:00.000,6.56850,6.57010,6.56062,6.56388,59309.6797
26.05.2016 00:00:00.000,6.56356,6.56653,6.55511,6.56015,57022.3203
27.05.2016 00:00:00.000,6.56015,6.57900,6.55809,6.57900,50047.1914
28.05.2016 00:00:00.000,6.57900,6.57900,6.57900,6.57900,0
29.05.2016 00:00:00.000,6.57882,6.58010,6.57799,6.57891,4684.0601
30.05.2016 00:00:00.000,6.57892,6.59222,6.57816,6.58923,50088.1016
31.05.2016 00:00:00.000,6.58923,6.59274,6.58292,6.58829,74236.4688
01.06.2016 00:00:00.000,6.58830,6.59935,6.58473,6.58890,69854.6406
02.06.2016 00:00:00.000,6.58889,6.59101,6.58154,6.58899,40025.3086
03.06.2016 00:00:00.000,6.58883,6.59621,6.54029,6.54352,44460.1602
04.06.2016 00:00:00.000,6.54352,6.54352,6.54352,6.54352,0
05.06.2016 00:00:00.000,6.54499,6.55310,6.54399,6.54840,1849.91
06.06.2016 00:00:00.000,6.54821,6.57183,6.54769,6.56800,74951.8672
07.06.2016 00:00:00.000,6.56800,6.57862,6.56781,6.57473,41758.2383
08.06.2016 00:00:00.000,6.57478,6.57986,6.56577,6.56601,43112.3594
09.06.2016 00:00:00.000,6.56609,6.58725,6.56419,6.58370,28683.8496
10.06.2016 00:00:00.000,6.58359,6.60870,6.58206,6.60388,29115.8809
11.06.2016 00:00:00.000,6.60388,6.60388,6.60388,6.60388,0
12.06.2016 00:00:00.000,6.61012,6.61029,6.60169,6.60180,5942.8701
13.06.2016 00:00:00.000,6.60180,6.60544,6.59453,6.59819,39577.3281
14.06.2016 00:00:00.000,6.59820,6.61619,6.59576,6.61288,33764.7891
15.06.2016 00:00:00.000,6.61295,6.61584,6.58565,6.59460,42796.1797
16.06.2016 00:00:00.000,6.59459,6.60659,6.58539,6.59105,40976.5117
17.06.2016 00:00:00.000,6.59100,6.60384,6.58941,6.59744,28793.1191
18.06.2016 00:00:00.000,6.59744,6.59744,6.59744,6.59744,0
19.06.2016 00:00:00.000,6.59628,6.59628,6.58919,6.58959,1737.25
20.06.2016 00:00:00.000,6.58903,6.59400,6.58348,6.58808,33133.8906
21.06.2016 00:00:00.000,6.58800,6.59800,6.58302,6.59800,27867
22.06.2016 00:00:00.000,6.59799,6.59927,6.57948,6.58240,30349.4199
