Gmt time,Open,High,Low,Close,Volume
01.01.2016 00:00:00.000,1.54068,1.54068,1.54068,1.54068,0
02.01.2016 00:00:00.000,1.54068,1.54068,1.54068,1.54068,0
03.01.2016 00:00:00.000,1.54408,1.54408,1.53817,1.53982,1547.87
04.01.2016 00:00:00.000,1.53982,1.55805,1.53664,1.54503,78068.3125
05.01.2016 00:00:00.000,1.54519,1.54576,1.52947,1.53380,83938.6719
06.01.2016 00:00:00.000,1.53380,1.55230,1.53031,1.54784,104903.8594
07.01.2016 00:00:00.000,1.54784,1.56835,1.54502,1.56657,126684.2969
08.01.2016 00:00:00.000,1.56659,1.57750,1.55259,1.57735,114991.6797
09.01.2016 00:00:00.000,1.57735,1.57735,1.57735,1.57735,0
10.01.2016 00:00:00.000,1.57771,1.58395,1.57719,1.57954,10321.7998
11.01.2016 00:00:00.000,1.57952,1.58046,1.55620,1.55844,109287.0781
12.01.2016 00:00:00.000,1.55844,1.57088,1.55581,1.55927,109130.9375
13.01.2016 00:00:00.000,1.55927,1.56748,1.54796,1.56615,114300.3828
14.01.2016 00:00:00.000,1.56609,1.57675,1.55787,1.56012,124122.4922
15.01.2016 00:00:00.000,1.56005,1.58333,1.55982,1.57167,130371.4063
16.01.2016 00:00:00.000,1.57167,1.57167,1.57167,1.57167,0
17.01.2016 00:00:00.000,1.57536,1.57536,1.57135,1.57277,2443.72
18.01.2016 00:00:00.000,1.57277,1.57405,1.56454,1.56752,76355.6797
19.01.2016 00:00:00.000,1.56744,1.57240,1.55712,1.56846,89736.3906
20.01.2016 00:00:00.000,1.56846,1.58038,1.56186,1.56286,120198.9609
21.01.2016 00:00:00.000,1.56282,1.57238,1.55051,1.55661,143603.625
22.01.2016 00:00:00.000,1.55663,1.55737,1.53896,1.54466,97421.6094
23.01.2016 00:00:00.000,1.54466,1.54466,1.54466,1.54466,0
24.01.2016 00:00:00.000,1.54366,1.54438,1.54214,1.54364,2487.8301
25.01.2016 00:00:00.000,1.54366,1.55427,1.54108,1.55426,76800.4375
26.01.2016 00:00:00.000,1.55426,1.55708,1.54400,1.54962,82006.0781
27.01.2016 00:00:00.000,1.54973,1.56375,1.54588,1.56228,96535.2891
28.01.2016 00:00:00.000,1.56228,1.56518,1.55063,1.56140,90286.9063
29.01.2016 00:00:00.000,1.56140,1.56311,1.53917,1.54333,114170.5078
30.01.2016 00:00:00.000,1.54333,1.54333,1.54333,1.54333,0
31.01.2016 00:00:00.000,1.54376,1.54420,1.54054,1.54206,2954.3201
01.02.2016 00:00:00.000,1.54211,1.55463,1.54182,1.55121,80514.4688
02.02.2016 00:00:00.000,1.55120,1.56354,1.55025,1.56217,83833.6875
03.02.2016 00:00:00.000,1.56211,1.58104,1.55906,1.57204,134622.0469
04.02.2016 00:00:00.000,1.57203,1.57597,1.55855,1.56555,143547.1719
05.02.2016 00:00:00.000,1.56564,1.57322,1.56026,1.57280,122711.9297
06.02.2016 00:00:00.000,1.57280,1.57280,1.57280,1.57280,0
07.02.2016 00:00:00.000,1.57063,1.57063,1.57006,1.57020,220
08.02.2016 00:00:00.000,1.57020,1.57748,1.56243,1.57407,118004.4609
09.02.2016 00:00:00.000,1.57409,1.58329,1.56554,1.57822,145849.1875
10.02.2016 00:00:00.000,1.57821,1.58034,1.55684,1.57064,175790.5
11.02.2016 00:00:00.000,1.57057,1.58139,1.56622,1.57316,176616.75
12.02.2016 00:00:00.000,1.57317,1.58116,1.56707,1.57453,126501.9531
13.02.2016 00:00:00.000,1.57453,1.57453,1.57453,1.57453,0
14.02.2016 00:00:00.000,1.57055,1.57223,1.56719,1.56795,2168.3701
15.02.2016 00:00:00.000,1.56793,1.57474,1.55920,1.56379,89358.3828
16.02.2016 00:00:00.000,1.56379,1.57044,1.55962,1.56655,110269.3438
17.02.2016 00:00:00.000,1.56658,1.57261,1.56077,1.56256,119412.8672
18.02.2016 00:00:00.000,1.56258,1.56698,1.55448,1.55990,97428.7813
19.02.2016 00:00:00.000,1.55991,1.56840,1.55800,1.56495,95199.9531
