Gmt time,Open,High,Low,Close,Volume
01.01.2016 00:00:00.000,2.04005,2.04005,2.04005,2.04005,0
02.01.2016 00:00:00.000,2.04005,2.04005,2.04005,2.04005,0
03.01.2016 00:00:00.000,2.03647,2.04527,2.03622,2.04485,4766.6401
04.01.2016 00:00:00.000,2.04477,2.05959,2.03995,2.05065,131918.2344
05.01.2016 00:00:00.000,2.05067,2.05505,2.04254,2.05287,144844.9844
06.01.2016 00:00:00.000,2.05289,2.06643,2.05126,2.05820,164998.75
07.01.2016 00:00:00.000,2.05820,2.06782,2.04729,2.06282,191541.5
08.01.2016 00:00:00.000,2.06279,2.06478,2.04826,2.05826,148941.2969
09.01.2016 00:00:00.000,2.05826,2.05826,2.05826,2.05826,0
10.01.2016 00:00:00.000,2.05947,2.06327,2.05606,2.06049,7386.1699
11.01.2016 00:00:00.000,2.06049,2.07466,2.05260,2.06884,145734.8125
12.01.2016 00:00:00.000,2.06884,2.07263,2.04422,2.05820,179591.5469
13.01.2016 00:00:00.000,2.05823,2.07737,2.04587,2.06862,184037.4688
14.01.2016 00:00:00.000,2.06861,2.07594,2.06471,2.06917,186895.3125
15.01.2016 00:00:00.000,2.06916,2.09272,2.06899,2.07328,179301.5938
16.01.2016 00:00:00.000,2.07328,2.07328,2.07328,2.07328,0
17.01.2016 00:00:00.000,2.08271,2.08309,2.07693,2.08129,4540.5498
18.01.2016 00:00:00.000,2.08122,2.08122,2.06928,2.07321,133504.6563
19.01.2016 00:00:00.000,2.07321,2.07487,2.05027,2.06586,180989.2813
20.01.2016 00:00:00.000,2.06585,2.08138,2.05128,2.05502,188268.8125
21.01.2016 00:00:00.000,2.05506,2.06207,2.02061,2.03048,219956.0938
22.01.2016 00:00:00.000,2.03049,2.03434,2.01481,2.01507,173869.125
23.01.2016 00:00:00.000,2.01507,2.01507,2.01507,2.01507,0
24.01.2016 00:00:00.000,2.01896,2.01941,2.01562,2.01630,5602.4199
25.01.2016 00:00:00.000,2.01626,2.03791,2.01536,2.03672,159358.7344
26.01.2016 00:00:00.000,2.03659,2.03661,2.01476,2.02547,167777.1875
27.01.2016 00:00:00.000,2.02547,2.02779,1.99992,2.00838,173557.5938
28.01.2016 00:00:00.000,2.00838,2.02811,2.00254,2.01572,193133.3125
29.01.2016 00:00:00.000,2.01567,2.01910,1.98757,1.99098,186704.125
30.01.2016 00:00:00.000,1.99098,1.99098,1.99098,1.99098,0
31.01.2016 00:00:00.000,1.99197,1.99254,1.98880,1.99070,5514.7798
01.02.2016 00:00:00.000,1.99071,2.01792,1.99062,2.01320,173458.5313
02.02.2016 00:00:00.000,2.01320,2.02956,2.01103,2.02687,168237.1563
03.02.2016 00:00:00.000,2.02686,2.03176,2.00887,2.01223,195690.4219
04.02.2016 00:00:00.000,2.01225,2.01225,1.98923,2.00590,181481.9219
05.02.2016 00:00:00.000,2.00590,2.01930,1.99258,2.01853,155412.625
06.02.2016 00:00:00.000,2.01853,2.01853,2.01853,2.01853,0
07.02.2016 00:00:00.000,2.01676,2.01735,2.01261,2.01495,8935.96
08.02.2016 00:00:00.000,2.01493,2.01747,2.00231,2.01076,183154.5625
09.02.2016 00:00:00.000,2.01082,2.01366,1.98906,2.00830,201044.3438
10.02.2016 00:00:00.000,2.00830,2.02644,2.00194,2.02242,207552.3125
11.02.2016 00:00:00.000,2.02242,2.02928,2.00817,2.01552,234523.75
12.02.2016 00:00:00.000,2.01552,2.02682,1.99885,2.00947,174875.2031
13.02.2016 00:00:00.000,2.00947,2.00947,2.00947,2.00947,0
14.02.2016 00:00:00.000,2.01142,2.01242,2.00868,2.00962,7816.9902
15.02.2016 00:00:00.000,2.00961,2.00968,1.99356,1.99826,126241.4063
16.02.2016 00:00:00.000,1.99826,2.00388,1.97953,1.98276,172039.6875
17.02.2016 00:00:00.000,1.98272,1.98606,1.95257,1.95401,180444.4375
18.02.2016 00:00:00.000,1.95403,1.97367,1.95077,1.96887,184780.4531
19.02.2016 00:00:00.000,1.96877,1.98579,1.96453,1.98457,168142.4844
20.02.2016 00:00:00.000,1.98457,1.98457,1.98457,1.98457,0
21.02.2016 00:00:00.000,1.96631,1.97286,1.96631,1.96712,7911.8999
22.02.2016 00:00:00.000,1.96716,1.97133,1.92673,1.93909,198534.8125
23.02.2016 00:00:00.000,1.93912,1.94961,1.92742,1.93262,186931.7813
24.02.2016 00:00:00.000,1.93261,1.93356,1.90565,1.90911,211368.9688
25.02.2016 00:00:00.000,1.90911,1.91506,1.88746,1.89204,199092.9844
26.02.2016 00:00:00.000,1.89202,1.89861,1.87353,1.87540,171949.6406
27.02.2016 00:00:00.000,1.87540,1.87540,1.87540,1.87540,0
28.02.2016 00:00:00.000,1.87487,1.87946,1.87457,1.87870,9554.5596
29.02.2016 00:00:00.000,1.87861,1.88948,1.87388,1.88576,191555.6563
01.03.2016 00:00:00.000,1.88576,1.89472,1.86764,1.87487,199715.7656
02.03.2016 00:00:00.000,1.87486,1.89837,1.87303,1.89104,187131.4844
03.03.2016 00:00:00.000,1.89104,1.90493,1.88617,1.90049,178888.125
04.03.2016 00:00:00.000,1.90040,1.90812,1.89199,1.89507,173834.25
05.03.2016 00:00:00.000,1.89507,1.89507,1.89507,1.89507,0
06.03.2016 00:00:00.000,1.89632,1.89732,1.89466,1.89538,6628.6602
07.03.2016 00:00:00.000,1.89538,1.89838,1.88718,1.89559,154622.0938
08.03.2016 00:00:00.000,1.89560,1.90842,1.88993,1.90654,163296.4375
09.03.2016 00:00:00.000,1.90653,1.90848,1.88115,1.88260,167474.7656
10.03.2016 00:00:00.000,1.88260,1.91666,1.87566,1.90560,192874.1719
11.03.2016 00:00:00.000,1.90561,1.90826,1.88906,1.90105,138016.9063
12.03.2016 00:00:00.000,1.90105,1.90105,1.90105,1.90105,0
13.03.2016 00:00:00.000,1.90510,1.90527,1.90222,1.90376,7519.3301
14.03.2016 00:00:00.000,1.90373,1.90763,1.89423,1.89607,126656
15.03.2016 00:00:00.000,1.89607,1.90508,1.88885,1.89092,148216.2344
16.03.2016 00:00:00.000,1.89092,1.89092,1.86692,1.86974,165902.4375
17.03.2016 00:00:00.000,1.86974,1.88914,1.85125,1.88036,186515.7031
18.03.2016 00:00:00.000,1.88036,1.88803,1.87378,1.88361,142426.4063
19.03.2016 00:00:00.000,1.88361,1.88361,1.88361,1.88361,0
20.03.2016 00:00:00.000,1.88382,1.88824,1.88292,1.88718,10518.3799
21.03.2016 00:00:00.000,1.88719,1.88924,1.87636,1.88124,127727.8984
22.03.2016 00:00:00.000,1.88120,1.88171,1.85137,1.85640,159322.5313
23.03.2016 00:00:00.000,1.85638,1.86715,1.85101,1.86458,139116.1563
24.03.2016 00:00:00.000,1.86453,1.87932,1.86301,1.87309,138477.6875
25.03.2016 00:00:00.000,1.87300,1.87918,1.86923,1.87852,55251.9297
26.03.2016 00:00:00.000,1.87852,1.87852,1.87852,1.87852,0
27.03.2016 00:00:00.000,1.87665,1.87840,1.87484,1.87578,4680.6699
28.03.2016 00:00:00.000,1.87572,1.88552,1.87187,1.87921,95601.75
29.03.2016 00:00:00.000,1.87923,1.88550,1.87555,1.87947,157276.3438
30.03.2016 00:00:00.000,1.87946,1.88288,1.86207,1.86535,158596.9219
31.03.2016 00:00:00.000,1.86532,1.86945,1.84783,1.86633,157736.7344
01.04.2016 00:00:00.000,1.86633,1.87262,1.84949,1.85251,147499.2656
02.04.2016 00:00:00.000,1.85251,1.85251,1.85251,1.85251,0
03.04.2016 00:00:00.000,1.85466,1.85558,1.85237,1.85491,6137.52
04.04.2016 00:00:00.000,1.85491,1.86874,1.85374,1.86540,135554.7344
05.04.2016 00:00:00.000,1.86540,1.87410,1.85982,1.86065,155270.6563
06.04.2016 00:00:00.000,1.86062,1.86128,1.84328,1.84902,162188.8125
07.04.2016 00:00:00.000,1.84902,1.85757,1.83808,1.84726,161269.8281
08.04.2016 00:00:00.000,1.84726,1.85012,1.82896,1.83538,140034.1875
09.04.2016 00:00:00.000,1.83538,1.83538,1.83538,1.83538,0
10.04.2016 00:00:00.000,1.83367,1.83724,1.83271,1.83428,6254.7402
11.04.2016 00:00:00.000,1.83428,1.85049,1.83359,1.83757,164626.0469
12.04.2016 00:00:00.000,1.83760,1.84505,1.81976,1.82183,166872.2969
13.04.2016 00:00:00.000,1.82186,1.82502,1.81235,1.81908,176060.0938
14.04.2016 00:00:00.000,1.81905,1.82223,1.81149,1.81618,153558.8281
15.04.2016 00:00:00.000,1.81617,1.83070,1.81223,1.82147,133750.2969
16.04.2016 00:00:00.000,1.82147,1.82147,1.82147,1.82147,0
17.04.2016 00:00:00.000,1.84007,1.84121,1.83535,1.84038,11441.3096
18.04.2016 00:00:00.000,1.84050,1.84103,1.82370,1.82464,155022.8594
19.04.2016 00:00:00.000,1.82468,1.83195,1.81856,1.82682,155542.1563
20.04.2016 00:00:00.000,1.82685,1.82882,1.81142,1.81331,159149.4844
21.04.2016 00:00:00.000,1.81330,1.82839,1.81108,1.82283,168242.2813
22.04.2016 00:00:00.000,1.82283,1.83258,1.81940,1.82632,167530.1875
23.04.2016 00:00:00.000,1.82632,1.82632,1.82632,1.82632,0
24.04.2016 00:00:00.000,1.83116,1.83352,1.82919,1.83043,9426.9697
25.04.2016 00:00:00.000,1.83047,1.84092,1.82795,1.83672,160962.2969
26.04.2016 00:00:00.000,1.83666,1.85066,1.83555,1.83808,158559.5781
27.04.2016 00:00:00.000,1.83815,1.84297,1.82967,1.82967,170059.875
28.04.2016 00:00:00.000,1.82963,1.83532,1.82658,1.83387,180390.9375
29.04.2016 00:00:00.000,1.83386,1.83796,1.82416,1.83484,165858.0313
30.04.2016 00:00:00.000,1.83484,1.83484,1.83484,1.83484,0
01.05.2016 00:00:00.000,1.83252,1.83357,1.83056,1.83198,9037.3701
02.05.2016 00:00:00.000,1.83198,1.84131,1.83115,1.83751,117180.8906
03.05.2016 00:00:00.000,1.83751,1.85194,1.83536,1.84800,166539.2656
04.05.2016 00:00:00.000,1.84800,1.86753,1.84358,1.86615,155335.1563
05.05.2016 00:00:00.000,1.86615,1.86640,1.85535,1.86288,136800.3438
06.05.2016 00:00:00.000,1.86286,1.87233,1.85950,1.86367,142952.8125
07.05.2016 00:00:00.000,1.86367,1.86367,1.86367,1.86367,0
08.05.2016 00:00:00.000,1.86776,1.86850,1.86339,1.86584,7818.77
09.05.2016 00:00:00.000,1.86581,1.87354,1.86053,1.86790,140817.5938
10.05.2016 00:00:00.000,1.86793,1.87513,1.86405,1.86675,130754.1563
11.05.2016 00:00:00.000,1.86671,1.86942,1.85521,1.85707,120772.6563
12.05.2016 00:00:00.000,1.85702,1.86207,1.84832,1.85529,124622.6406
13.05.2016 00:00:00.000,1.85526,1.86028,1.85078,1.85896,111643.5469
14.05.2016 00:00:00.000,1.85896,1.85896,1.85896,1.85896,0
15.05.2016 00:00:00.000,1.85921,1.86072,1.85843,1.85949,3799.1201
16.05.2016 00:00:00.000,1.85949,1.86552,1.85184,1.86350,101153.0781
17.05.2016 00:00:00.000,1.86350,1.87465,1.86098,1.86627,109191.8203
18.05.2016 00:00:00.000,1.86627,1.90348,1.86583,1.90152,147895.2656
19.05.2016 00:00:00.000,1.90156,1.92109,1.90060,1.91087,150593.6094
20.05.2016 00:00:00.000,1.91087,1.91351,1.90128,1.90233,111620.2188
21.05.2016 00:00:00.000,1.90233,1.90233,1.90233,1.90233,0
22.05.2016 00:00:00.000,1.90292,1.90579,1.90143,1.90201,4288.7998
23.05.2016 00:00:00.000,1.90198,1.90978,1.89996,1.90387,121252.7891
24.05.2016 00:00:00.000,1.90386,1.92492,1.90353,1.91856,130783.9766
25.05.2016 00:00:00.000,1.91856,1.93067,1.91252,1.91582,132923.3438
26.05.2016 00:00:00.000,1.91577,1.91650,1.89910,1.90316,122869.2266
27.05.2016 00:00:00.000,1.90315,1.91292,1.90246,1.90523,96939.8594
28.05.2016 00:00:00.000,1.90523,1.90523,1.90523,1.90523,0
29.05.2016 00:00:00.000,1.90342,1.90957,1.90322,1.90835,6825.2598
30.05.2016 00:00:00.000,1.90832,1.91469,1.90404,1.90857,85148.1016
31.05.2016 00:00:00.000,1.90857,1.91745,1.89370,1.89401,125142.2422
01.06.2016 00:00:00.000,1.89401,1.89684,1.88252,1.88572,94710.0391
02.06.2016 00:00:00.000,1.88571,1.89868,1.88412,1.88688,79220.2109
03.06.2016 00:00:00.000,1.88689,1.89461,1.87552,1.87947,82957.0625
04.06.2016 00:00:00.000,1.87947,1.87947,1.87947,1.87947,0
05.06.2016 00:00:00.000,1.87397,1.87583,1.86013,1.86464,10226.71
06.06.2016 00:00:00.000,1.86464,1.87287,1.85090,1.85291,86583.2109
07.06.2016 00:00:00.000,1.85291,1.88002,1.85241,1.85584,82167.75
08.06.2016 00:00:00.000,1.85584,1.85595,1.84060,1.84156,83983.3672
09.06.2016 00:00:00.000,1.84156,1.84920,1.83536,1.84167,80888.5313
10.06.2016 00:00:00.000,1.84171,1.84315,1.81242,1.82350,72588.7109
11.06.2016 00:00:00.000,1.82350,1.82350,1.82350,1.82350,0
12.06.2016 00:00:00.000,1.82576,1.82576,1.81055,1.81363,6940.4502
13.06.2016 00:00:00.000,1.81364,1.83557,1.80361,1.82292,87786.4609
14.06.2016 00:00:00.000,1.82292,1.82422,1.81150,1.81621,94641.2813
15.06.2016 00:00:00.000,1.81617,1.83697,1.81528,1.83288,86201.6484
16.06.2016 00:00:00.000,1.83293,1.84712,1.83059,1.84571,126360.0703
17.06.2016 00:00:00.000,1.84567,1.85284,1.83419,1.85284,123422.8125
18.06.2016 00:00:00.000,1.85284,1.85284,1.85284,1.85284,0
19.06.2016 00:00:00.000,1.85976,1.87652,1.85669,1.87402,11870.46
20.06.2016 00:00:00.000,1.87401,1.88406,1.86792,1.87842,179930.375
21.06.2016 00:00:00.000,1.87836,1.88838,1.87297,1.87818,162489.5938
22.06.2016 00:00:00.000,1.87817,1.90225,1.87181,1.89573,161961.125
23.06.2016 00:00:00.000,1.89581,1.91439,1.83808,1.86761,228288.5
24.06.2016 00:00:00.000,1.86761,1.88057,1.72652,1.77976,299666.1563
25.06.2016 00:00:00.000,1.77976,1.77976,1.77976,1.77976,0
26.06.2016 00:00:00.000,1.75517,1.76006,1.74276,1.75165,17350.6094
27.06.2016 00:00:00.000,1.75153,1.75497,1.71471,1.72874,234862.4844
28.06.2016 00:00:00.000,1.72872,1.74852,1.72486,1.73914,206978.6875
29.06.2016 00:00:00.000,1.73914,1.75972,1.73241,1.74058,211084.5156
30.06.2016 00:00:00.000,1.74059,1.74824,1.71529,1.72797,227976.8594
01.07.2016 00:00:00.000,1.72802,1.73192,1.70976,1.71471,165963.7344
02.07.2016 00:00:00.000,1.71471,1.71471,1.71471,1.71471,0
03.07.2016 00:00:00.000,1.71257,1.71677,1.71245,1.71574,5645.27
04.07.2016 00:00:00.000,1.71574,1.71608,1.70460,1.70933,148147.2188
05.07.2016 00:00:00.000,1.70935,1.71002,1.68342,1.68594,204212.1406
06.07.2016 00:00:00.000,1.68592,1.69175,1.66987,1.67514,238423.7813
07.07.2016 00:00:00.000,1.67514,1.68822,1.67064,1.67849,199117.6875
08.07.2016 00:00:00.000,1.67849,1.69767,1.67831,1.69022,173536.2969
09.07.2016 00:00:00.000,1.69022,1.69022,1.69022,1.69022,0
10.07.2016 00:00:00.000,1.69037,1.69175,1.68723,1.68936,8161.1001
11.07.2016 00:00:00.000,1.68933,1.70812,1.68311,1.70399,184946.6406
12.07.2016 00:00:00.000,1.70396,1.73485,1.70321,1.73342,162806.3906
13.07.2016 00:00:00.000,1.73342,1.74176,1.70128,1.70262,178406.8906
14.07.2016 00:00:00.000,1.70261,1.74272,1.69975,1.72387,185735.125
15.07.2016 00:00:00.000,1.72386,1.73757,1.70430,1.71189,165238.3125
16.07.2016 00:00:00.000,1.71189,1.71189,1.71189,1.71189,0
17.07.2016 00:00:00.000,1.70958,1.71868,1.70864,1.71492,13675.4102
18.07.2016 00:00:00.000,1.71491,1.72951,1.71085,1.71924,143627.0781
19.07.2016 00:00:00.000,1.71926,1.72088,1.70316,1.70746,143425.1094
20.07.2016 00:00:00.000,1.70752,1.73452,1.70356,1.73142,173942.25
21.07.2016 00:00:00.000,1.73140,1.73227,1.71691,1.73057,202952.0625
22.07.2016 00:00:00.000,1.73057,1.74575,1.71027,1.72077,180913.25
23.07.2016 00:00:00.000,1.72077,1.72077,1.72077,1.72077,0
24.07.2016 00:00:00.000,1.72527,1.72772,1.72408,1.72430,11166.0996
25.07.2016 00:00:00.000,1.72430,1.73824,1.72272,1.73316,157106.1094
26.07.2016 00:00:00.000,1.73321,1.73970,1.72586,1.73247,178247.8125
27.07.2016 00:00:00.000,1.73241,1.74567,1.72457,1.73837,222632.4531
28.07.2016 00:00:00.000,1.73837,1.74007,1.72855,1.73151,178194.9531
29.07.2016 00:00:00.000,1.73152,1.73955,1.72401,1.72594,201712.6875
30.07.2016 00:00:00.000,1.72594,1.72594,1.72594,1.72594,0
31.07.2016 00:00:00.000,1.72450,1.72724,1.72366,1.72638,9394.2803
01.08.2016 00:00:00.000,1.72643,1.73223,1.72069,1.73051,168745.7656
02.08.2016 00:00:00.000,1.73052,1.75239,1.72754,1.74812,196068.8281
03.08.2016 00:00:00.000,1.74807,1.75472,1.73976,1.74242,170518.6563
04.08.2016 00:00:00.000,1.74242,1.74577,1.70476,1.70897,205891.2969
05.08.2016 00:00:00.000,1.70892,1.72528,1.70816,1.72196,160858.2031
06.08.2016 00:00:00.000,1.72196,1.72196,1.72196,1.72196,0
07.08.2016 00:00:00.000,1.72581,1.72612,1.72301,1.72389,10976.3496
08.08.2016 00:00:00.000,1.72392,1.72571,1.71287,1.71477,127198.4766
09.08.2016 00:00:00.000,1.71481,1.71481,1.70124,1.70711,152333.4531
10.08.2016 00:00:00.000,1.70717,1.71109,1.69581,1.70039,174656.8125
11.08.2016 00:00:00.000,1.70030,1.70122,1.67881,1.68247,166438.2969
12.08.2016 00:00:00.000,1.68247,1.68635,1.67151,1.67397,132778.625
13.08.2016 00:00:00.000,1.67397,1.67397,1.67397,1.67397,0
14.08.2016 00:00:00.000,1.67542,1.67542,1.67239,1.67313,7341.6499
15.08.2016 00:00:00.000,1.67313,1.67807,1.66086,1.66551,116361.2969
16.08.2016 00:00:00.000,1.66551,1.68006,1.66119,1.67672,163998.9844
17.08.2016 00:00:00.000,1.67672,1.68257,1.67214,1.67575,159913.2031
18.08.2016 00:00:00.000,1.67575,1.68842,1.67233,1.68215,160922.1563
19.08.2016 00:00:00.000,1.68212,1.68624,1.67396,1.68377,138363.1094
20.08.2016 00:00:00.000,1.68377,1.68377,1.68377,1.68377,0
21.08.2016 00:00:00.000,1.68561,1.68655,1.68304,1.68404,10317.4199
22.08.2016 00:00:00.000,1.68407,1.70262,1.68283,1.69976,159539.9844
23.08.2016 00:00:00.000,1.69976,1.70592,1.69571,1.70537,159117.0625
24.08.2016 00:00:00.000,1.70532,1.71592,1.70291,1.71212,161457.4688
