Gmt time,Open,High,Low,Close,Volume
01.01.2016 00:00:00.000,1.41905,1.41905,1.41905,1.41905,0
02.01.2016 00:00:00.000,1.41905,1.41905,1.41905,1.41905,0
03.01.2016 00:00:00.000,1.41922,1.42035,1.41726,1.41908,1138.8101
04.01.2016 00:00:00.000,1.41884,1.42809,1.41554,1.42676,38369.9688
05.01.2016 00:00:00.000,1.42731,1.42868,1.42261,1.42653,40115.4102
06.01.2016 00:00:00.000,1.42654,1.43933,1.42466,1.43623,51251.3398
07.01.2016 00:00:00.000,1.43618,1.44514,1.42938,1.43365,59211.7383
08.01.2016 00:00:00.000,1.43366,1.44317,1.42753,1.44312,47383.8008
09.01.2016 00:00:00.000,1.44312,1.44312,1.44312,1.44312,0
10.01.2016 00:00:00.000,1.44358,1.44409,1.44135,1.44404,2864.6201
11.01.2016 00:00:00.000,1.44403,1.44457,1.43214,1.43533,44993.4805
12.01.2016 00:00:00.000,1.43533,1.44112,1.43458,1.43783,47591.4883
13.01.2016 00:00:00.000,1.43779,1.43939,1.43100,1.43861,48331.1602
14.01.2016 00:00:00.000,1.43864,1.44109,1.43638,1.43684,50916.1602
15.01.2016 00:00:00.000,1.43679,1.44286,1.43659,1.44002,49769.8281
16.01.2016 00:00:00.000,1.44002,1.44002,1.44002,1.44002,0
17.01.2016 00:00:00.000,1.44136,1.44136,1.43918,1.44039,466.93
18.01.2016 00:00:00.000,1.44036,1.44118,1.43821,1.43887,30575.0508
19.01.2016 00:00:00.000,1.43887,1.44046,1.43344,1.43743,41971.1719
20.01.2016 00:00:00.000,1.43743,1.44136,1.43562,1.43703,48764.6484
21.01.2016 00:00:00.000,1.43691,1.43982,1.43232,1.43348,56775.2305
22.01.2016 00:00:00.000,1.43346,1.43420,1.42548,1.43032,39752.0703
23.01.2016 00:00:00.000,1.43032,1.43032,1.43032,1.43032,0
24.01.2016 00:00:00.000,1.42994,1.42994,1.42894,1.42952,420.41
25.01.2016 00:00:00.000,1.42957,1.43206,1.42632,1.43204,38097.2109
26.01.2016 00:00:00.000,1.43200,1.43304,1.42433,1.42655,42669.5781
27.01.2016 00:00:00.000,1.42657,1.43292,1.42447,1.43286,47459.5391
28.01.2016 00:00:00.000,1.43287,1.43287,1.42350,1.42768,44246.8086
29.01.2016 00:00:00.000,1.42767,1.43118,1.42047,1.42436,52702.5391
30.01.2016 00:00:00.000,1.42436,1.42436,1.42436,1.42436,0
31.01.2016 00:00:00.000,1.42449,1.42528,1.42391,1.42433,638.37
01.02.2016 00:00:00.000,1.42431,1.42798,1.42195,1.42351,43701.6016
02.02.2016 00:00:00.000,1.42352,1.43076,1.42193,1.43059,46707.6211
03.02.2016 00:00:00.000,1.43060,1.43374,1.41159,1.41691,61020.6914
04.02.2016 00:00:00.000,1.41692,1.41695,1.39509,1.39778,64563.2383
05.02.2016 00:00:00.000,1.39778,1.40972,1.39365,1.40925,56986.5586
06.02.2016 00:00:00.000,1.40925,1.40925,1.40925,1.40925,0
07.02.2016 00:00:00.000,1.40866,1.40889,1.40866,1.40885,82.54
08.02.2016 00:00:00.000,1.40886,1.41068,1.40276,1.40670,47573.5391
09.02.2016 00:00:00.000,1.40670,1.40860,1.39523,1.39796,50796.7188
10.02.2016 00:00:00.000,1.39796,1.39799,1.39077,1.39181,60373.6289
11.02.2016 00:00:00.000,1.39175,1.39371,1.38628,1.39005,65887.4219
12.02.2016 00:00:00.000,1.39005,1.39984,1.38909,1.39845,57290.7188
13.02.2016 00:00:00.000,1.39845,1.39845,1.39845,1.39845,0
14.02.2016 00:00:00.000,1.39593,1.39818,1.39588,1.39707,1199.88
15.02.2016 00:00:00.000,1.39702,1.40314,1.39650,1.39916,49994.5898
16.02.2016 00:00:00.000,1.39914,1.40736,1.39685,1.40574,50275.7109
17.02.2016 00:00:00.000,1.40572,1.41146,1.40267,1.40508,52213.5391
18.02.2016 00:00:00.000,1.40508,1.40602,1.40116,1.40425,42692.0391
19.02.2016 00:00:00.000,1.40425,1.40949,1.40396,1.40564,40804.3984
20.02.2016 00:00:00.000,1.40564,1.40564,1.40564,1.40564,0
21.02.2016 00:00:00.000,1.40519,1.40730,1.40452,1.40719,2008.41
22.02.2016 00:00:00.000,1.40719,1.40801,1.39847,1.39971,40588.5391
23.02.2016 00:00:00.000,1.39972,1.40938,1.39875,1.40822,42305.9219
24.02.2016 00:00:00.000,1.40828,1.41107,1.40255,1.40492,51046.7813
25.02.2016 00:00:00.000,1.40492,1.40580,1.40032,1.40142,43488.3398
26.02.2016 00:00:00.000,1.40142,1.41005,1.39889,1.40876,42662.5781
